,Date,Wind_m/s,Precipitation_mm,Min_temp,Max_temp,Mean_temp,Target: Max_temp
0,2017.07.01,6.1,14.0,15.0,26.0,20.5,25.0
1,2017.07.02,6.9,0.0,15.0,25.0,20.0,25.0
2,2017.07.03,6.7,0.0,16.0,25.0,20.5,27.0
3,2017.07.04,5.3,0.0,12.0,27.0,19.5,30.0
4,2017.07.05,4.2,0.0,17.0,30.0,23.5,30.0
5,2017.07.06,5.6,0.0,17.0,30.0,23.5,28.0
6,2017.07.07,4.7,0.0,17.0,28.0,22.5,32.0
7,2017.07.08,6.7,0.0,16.0,32.0,24.0,30.0
8,2017.07.09,2.2,0.0,18.0,30.0,24.0,36.0
9,2017.07.10,6.4,21.0,20.0,36.0,28.0,31.48
10,2017.07.11,3.7,0.4,22.16,31.48,26.82,32.14
11,2017.07.12,2.2,1.5,19.55,32.14,25.845,24.78
12,2017.07.13,7.0,1.0,17.3,24.78,21.04,24.71
13,2017.07.14,1.6,0.0,14.39,24.71,19.55,24.83
14,2017.07.15,5.2,2.4,15.19,24.83,20.009999999999998,25.43
15,2017.07.16,3.4,0.0,14.36,25.43,19.895,29.02
16,2017.07.17,1.5,0.0,16.6,29.02,22.810000000000002,31.16
17,2017.07.18,1.3,0.0,19.56,31.16,25.36,33.04
18,2017.07.19,2.3,0.0,17.75,33.04,25.395,34.84
19,2017.07.20,1.6,0.0,18.64,34.84,26.740000000000002,33.28
20,2017.07.21,4.0,0.0,22.94,33.28,28.11,34.21
21,2017.07.22,1.9,5.0,21.52,34.21,27.865000000000002,33.89
22,2017.07.23,2.5,0.6,21.58,33.89,27.735,30.87
23,2017.07.24,3.1,8.3,21.92,30.87,26.395000000000003,22.1
24,2017.07.25,8.4,12.9,15.1,22.1,18.6,20.7
25,2017.07.26,5.9,0.0,13.2,20.7,16.95,20.7
26,2017.07.27,7.1,1.0,12.8,20.7,16.75,23.1
27,2017.07.28,6.8,0.2,15.9,23.1,19.5,26.4
28,2017.07.29,3.3,0.0,16.0,26.4,21.2,27.9
29,2017.07.30,4.7,0.0,16.4,27.9,22.15,30.0
30,2017.07.31,3.8,0.0,18.3,30.0,24.15,31.7
31,2017.08.01,3.9,0.0,20.8,31.7,26.25,34.7
32,2017.08.02,5.5,0.0,23.4,34.7,29.05,34.6
33,2017.08.03,2.1,0.0,20.5,34.6,27.55,36.8
34,2017.08.04,2.1,2.8,22.6,36.8,29.7,33.8
35,2017.08.05,6.6,0.0,24.9,33.8,29.349999999999998,32.7
36,2017.08.06,7.9,0.4,23.1,32.7,27.900000000000002,23.7
37,2017.08.07,4.8,4.2,16.6,23.7,20.15,29.2
38,2017.08.08,3.0,0.0,13.7,29.2,21.45,29.3
39,2017.08.09,4.6,0.0,18.2,29.3,23.75,36.1
40,2017.08.10,5.3,0.0,22.9,36.1,29.5,34.3
41,2017.08.11,6.0,0.0,22.4,34.3,28.349999999999998,23.5
42,2017.08.12,8.6,0.5,19.9,23.5,21.7,26.4
43,2017.08.13,8.1,0.0,17.1,26.4,21.75,25.2
44,2017.08.14,3.4,0.0,12.7,25.2,18.95,27.4
45,2017.08.15,3.2,0.0,14.9,27.4,21.15,28.0
46,2017.08.16,2.8,0.0,14.6,28.0,21.3,30.8
47,2017.08.17,2.4,0.0,16.3,30.8,23.55,32.9
48,2017.08.18,3.8,0.0,18.0,32.9,25.45,32.7
49,2017.08.19,7.9,0.3,20.5,32.7,26.6,20.9
50,2017.08.20,7.2,7.8,14.7,20.9,17.799999999999997,23.4
51,2017.08.21,6.1,0.0,13.1,23.4,18.25,22.5
52,2017.08.22,2.7,0.0,10.7,22.5,16.6,23.7
53,2017.08.23,3.5,0.0,10.8,23.7,17.25,26.3
54,2017.08.24,2.9,0.1,9.1,26.3,17.7,29.5
55,2017.08.25,2.2,0.0,14.1,29.5,21.8,30.2
56,2017.08.26,2.6,0.0,16.4,30.2,23.299999999999997,32.2
57,2017.08.27,4.4,0.0,18.3,32.2,25.25,25.3
58,2017.08.28,3.7,0.0,17.0,25.3,21.15,25.7
59,2017.08.29,3.0,0.0,14.7,25.7,20.2,28.0
60,2017.08.30,3.5,0.0,12.1,28.0,20.05,28.5
61,2017.08.31,3.9,0.0,12.8,28.5,20.65,31.0
62,2017.09.01,3.8,2.9,15.8,31.0,23.4,22.2
63,2017.09.02,4.8,10.9,16.0,22.2,19.1,20.2
64,2017.09.03,4.8,2.2,15.1,20.2,17.65,18.9
65,2017.09.04,6.7,1.9,12.1,18.9,15.5,21.6
66,2017.09.05,5.9,0.0,9.6,21.6,15.600000000000001,22.2
67,2017.09.06,6.7,2.1,10.4,22.2,16.3,19.5
68,2017.09.07,7.4,0.0,12.6,19.5,16.05,21.4
69,2017.09.08,3.0,0.0,8.7,21.4,15.049999999999999,24.5
70,2017.09.09,4.4,1.0,11.3,24.5,17.9,26.0
71,2017.09.10,5.4,0.0,13.8,26.0,19.9,26.1
72,2017.09.11,4.5,3.4,18.6,26.1,22.35,20.1
73,2017.09.12,6.6,1.8,14.3,20.1,17.200000000000003,22.0
74,2017.09.13,6.6,0.0,12.6,22.0,17.3,22.7
75,2017.09.14,9.8,0.8,12.6,22.7,17.65,17.3
76,2017.09.15,8.2,0.5,12.2,17.3,14.75,19.1
77,2017.09.16,3.6,1.8,13.0,19.1,16.05,16.6
78,2017.09.17,8.2,11.6,9.4,16.6,13.0,17.3
79,2017.09.18,3.4,0.8,10.3,17.3,13.8,14.8
80,2017.09.19,5.3,9.9,11.3,14.8,13.05,16.3
81,2017.09.20,2.7,15.0,12.5,16.3,14.4,13.8
82,2017.09.21,7.5,5.4,12.2,13.8,13.0,17.0
83,2017.09.22,7.0,0.4,10.5,17.0,13.75,13.0
84,2017.09.23,7.7,16.9,10.4,13.0,11.7,16.7
85,2017.09.24,5.8,0.2,9.2,16.7,12.95,16.9
86,2017.09.25,3.6,0.9,10.9,16.9,13.899999999999999,20.9
87,2017.09.26,4.1,0.0,7.8,20.9,14.35,16.7
88,2017.09.27,4.5,0.0,12.1,16.7,14.399999999999999,16.6
89,2017.09.28,3.8,0.0,8.0,16.6,12.3,16.8
90,2017.09.29,2.1,0.0,5.5,16.8,11.15,16.9
91,2017.09.30,2.1,0.0,4.3,16.9,10.6,16.2
92,2017.10.01,2.4,0.0,4.7,16.2,10.45,17.0
93,2017.10.02,5.3,0.0,3.1,17.0,10.05,15.6
94,2017.10.03,4.3,6.1,4.9,15.6,10.25,16.1
95,2017.10.04,6.9,0.0,10.1,16.1,13.100000000000001,19.6
96,2017.10.05,9.9,0.0,10.5,19.6,15.05,14.9
97,2017.10.06,7.7,0.0,10.5,14.9,12.7,14.8
98,2017.10.07,6.4,0.0,8.3,14.8,11.55,14.8
99,2017.10.08,7.6,0.1,6.8,14.8,10.8,13.6
100,2017.10.09,5.4,0.1,9.1,13.6,11.35,16.0
101,2017.10.10,4.5,0.2,8.2,16.0,12.1,17.8
102,2017.10.11,4.5,0.4,10.6,17.8,14.2,20.3
103,2017.10.12,5.0,0.0,8.2,20.3,14.25,17.6
104,2017.10.13,5.4,0.0,11.0,17.6,14.3,18.4
105,2017.10.14,3.1,0.0,9.0,18.4,13.7,20.5
106,2017.10.15,2.8,0.0,9.0,20.5,14.75,21.0
107,2017.10.16,2.0,0.0,9.7,21.0,15.35,21.4
108,2017.10.17,2.9,0.0,9.6,21.4,15.5,20.5
109,2017.10.18,3.0,0.0,10.8,20.5,15.65,18.8
110,2017.10.19,2.0,0.0,8.0,18.8,13.4,19.4
111,2017.10.20,2.3,0.0,7.7,19.4,13.549999999999999,16.9
112,2017.10.21,2.0,0.0,7.7,16.9,12.299999999999999,16.4
113,2017.10.22,4.8,5.8,8.6,16.4,12.5,10.6
114,2017.10.23,7.3,44.8,9.3,10.6,9.95,13.1
115,2017.10.24,6.8,0.0,5.0,13.1,9.05,12.2
116,2017.10.25,3.6,0.2,2.8,12.2,7.5,15.3
117,2017.10.26,3.8,0.0,6.1,15.3,10.7,14.6
118,2017.10.27,8.4,1.3,8.8,14.6,11.7,10.0
119,2017.10.28,8.1,0.2,6.1,10.0,8.05,10.2
120,2017.10.29,14.4,8.5,5.4,10.2,7.8,8.0
121,2017.10.30,9.1,0.1,4.2,8.0,6.1,8.4
122,2017.10.31,6.1,0.0,2.9,8.4,5.65,10.0
123,2017.11.01,4.1,0.0,0.5,10.0,5.25,11.6
124,2017.11.02,5.0,0.0,3.2,11.6,7.4,11.4
125,2017.11.03,5.6,0.1,3.9,11.4,7.65,11.4
126,2017.11.04,3.4,0.0,1.3,11.4,6.3500000000000005,11.7
127,2017.11.05,4.5,0.7,4.9,11.7,8.3,12.7
128,2017.11.06,5.6,0.1,5.8,12.7,9.25,11.2
129,2017.11.07,5.0,1.9,2.9,11.2,7.05,10.4
130,2017.11.08,4.4,1.9,6.2,10.4,8.3,9.8
131,2017.11.09,3.2,2.1,7.0,9.8,8.4,8.6
132,2017.11.10,3.4,0.8,3.1,8.6,5.85,10.5
133,2017.11.11,4.7,0.3,4.6,10.5,7.55,9.7
134,2017.11.12,6.5,5.3,4.3,9.7,7.0,9.1
135,2017.11.13,6.3,13.8,5.1,9.1,7.1,7.2
136,2017.11.14,5.3,3.6,2.7,7.2,4.95,5.8
137,2017.11.15,2.9,0.0,-3.1,5.8,1.3499999999999999,6.4
138,2017.11.16,2.2,0.0,0.7,6.4,3.5500000000000003,6.2
139,2017.11.17,2.6,0.1,-0.1,6.2,3.0500000000000003,5.3
140,2017.11.18,4.7,5.0,-0.0,5.3,2.65,6.1
141,2017.11.19,4.5,0.7,-0.1,6.1,3.0,5.9
142,2017.11.20,6.9,0.5,2.2,5.9,4.050000000000001,7.8
143,2017.11.21,7.6,2.0,1.5,7.8,4.65,9.1
144,2017.11.22,4.4,0.6,3.0,9.1,6.05,8.4
145,2017.11.23,2.2,0.2,-0.2,8.4,4.1000000000000005,7.8
146,2017.11.24,2.4,0.2,2.4,7.8,5.1,8.8
147,2017.11.25,6.1,0.5,5.1,8.8,6.95,6.3
148,2017.11.26,7.7,8.7,2.3,6.3,4.3,5.0
149,2017.11.27,6.6,0.0,-0.3,5.0,2.35,4.4
150,2017.11.28,3.4,0.0,-3.0,4.4,0.7000000000000002,2.1
151,2017.11.29,5.3,3.2,-2.0,2.1,0.050000000000000044,3.7
152,2017.11.30,7.7,23.5,0.8,3.7,2.25,3.1
153,2017.12.01,3.8,0.0,-3.9,3.1,-0.3999999999999999,-0.1
154,2017.12.02,2.8,0.1,-5.9,-0.1,-3.0,-1.3
155,2017.12.03,3.8,0.2,-5.6,-1.3,-3.4499999999999997,1.5
156,2017.12.04,6.4,0.6,-3.7,1.5,-1.1,2.8
157,2017.12.05,6.4,0.3,-0.5,2.8,1.15,3.3
158,2017.12.06,7.4,0.0,-0.1,3.3,1.5999999999999999,4.7
159,2017.12.07,4.6,0.0,-2.7,4.7,1.0,7.6
160,2017.12.08,8.3,12.0,-2.9,7.6,2.3499999999999996,2.5
161,2017.12.09,8.4,1.0,0.1,2.5,1.3,2.5
162,2017.12.10,9.1,1.2,-2.8,2.5,-0.1499999999999999,10.4
163,2017.12.11,8.9,5.9,2.3,10.4,6.35,13.7
164,2017.12.12,8.7,3.8,10.0,13.7,11.85,5.0
165,2017.12.13,5.8,2.0,0.9,5.0,2.95,5.5
166,2017.12.14,5.6,5.5,-1.8,5.5,1.85,8.7
167,2017.12.15,7.0,27.6,3.0,8.7,5.85,5.5
168,2017.12.16,4.7,3.8,0.9,5.5,3.2,3.0
169,2017.12.17,5.5,0.0,-2.3,3.0,0.3500000000000001,0.6
170,2017.12.18,2.2,0.2,-5.1,0.6,-2.25,-1.0
171,2017.12.19,2.1,0.2,-5.6,-1.0,-3.3,-2.4
172,2017.12.20,2.0,0.2,-7.2,-2.4,-4.8,-1.8
173,2017.12.21,3.6,0.6,-8.8,-1.8,-5.300000000000001,3.4
174,2017.12.22,5.7,0.0,-1.8,3.4,0.7999999999999999,2.9
175,2017.12.23,7.5,0.2,-1.1,2.9,0.8999999999999999,7.7
176,2017.12.24,8.6,0.2,2.9,7.7,5.3,6.2
177,2017.12.25,4.7,0.0,-2.6,6.2,1.8,8.2
178,2017.12.26,6.7,0.1,-0.5,8.2,3.8499999999999996,8.0
179,2017.12.27,7.2,0.0,1.8,8.0,4.9,7.3
180,2017.12.28,7.5,7.0,2.2,7.3,4.75,2.4
181,2017.12.29,9.5,0.4,-1.8,2.4,0.29999999999999993,2.0
182,2017.12.30,5.3,0.2,-4.3,2.0,-1.15,4.4
183,2017.12.31,5.0,3.9,-0.3,4.4,2.0500000000000003,7.0
184,2018.01.01,5.0,0.3,1.6,7.0,4.3,4.8
185,2018.01.02,7.8,8.7,1.2,4.8,3.0,4.1
186,2018.01.03,7.4,6.1,-1.0,4.1,1.5499999999999998,7.7
187,2018.01.04,6.2,0.3,2.8,7.7,5.25,8.6
188,2018.01.05,3.5,1.1,2.9,8.6,5.75,12.5
189,2018.01.06,4.7,0.4,6.4,12.5,9.45,9.6
190,2018.01.07,3.2,0.1,4.0,9.6,6.8,8.3
191,2018.01.08,4.0,0.3,5.7,8.3,7.0,7.4
192,2018.01.09,5.5,0.0,4.7,7.4,6.050000000000001,5.4
193,2018.01.10,6.3,1.3,3.7,5.4,4.550000000000001,6.2
194,2018.01.11,3.0,3.1,2.8,6.2,4.5,4.6
195,2018.01.12,3.9,4.0,2.6,4.6,3.5999999999999996,2.4
196,2018.01.13,7.6,2.6,-0.7,2.4,0.85,-0.6
197,2018.01.14,5.0,3.6,-3.4,-0.6,-2.0,-2.4
198,2018.01.15,2.9,0.9,-5.2,-2.4,-3.8,1.3
199,2018.01.16,5.4,2.7,-3.7,1.3,-1.2000000000000002,3.0
200,2018.01.17,8.4,0.0,-4.7,3.0,-0.8500000000000001,3.5
201,2018.01.18,7.3,0.3,-1.0,3.5,1.25,4.6
202,2018.01.19,7.1,1.2,-0.3,4.6,2.15,3.1
203,2018.01.20,3.8,0.1,-4.1,3.1,-0.4999999999999998,2.2
204,2018.01.21,9.4,6.2,-2.2,2.2,0.0,1.3
205,2018.01.22,7.1,0.0,-3.4,1.3,-1.0499999999999998,-0.7
206,2018.01.23,2.0,0.7,-7.9,-0.7,-4.3,-2.3
207,2018.01.24,2.8,0.3,-12.5,-2.3,-7.4,1.4
208,2018.01.25,4.6,1.4,-5.9,1.4,-2.25,0.2
209,2018.01.26,3.8,0.0,-5.1,0.2,-2.4499999999999997,2.0
210,2018.01.27,3.0,0.1,-4.3,2.0,-1.15,3.9
211,2018.01.28,3.7,0.1,-2.8,3.9,0.55,8.5
212,2018.01.29,4.8,0.1,0.9,8.5,4.7,6.6
213,2018.01.30,7.8,0.0,-0.9,6.6,2.8499999999999996,4.7
214,2018.01.31,4.1,0.1,-2.2,4.7,1.25,8.3
215,2018.02.01,7.4,6.9,3.8,8.3,6.050000000000001,8.7
216,2018.02.02,4.7,7.5,4.0,8.7,6.35,2.4
217,2018.02.03,7.6,13.5,0.2,2.4,1.3,2.4
218,2018.02.04,6.9,0.0,-1.9,2.4,0.25,1.9
219,2018.02.05,1.7,0.1,-4.4,1.9,-1.2500000000000002,0.2
220,2018.02.06,4.2,1.6,-2.0,0.2,-0.9,2.3
221,2018.02.07,5.7,3.6,-3.3,2.3,-0.5,2.8
222,2018.02.08,4.8,7.4,0.1,2.8,1.45,1.4
223,2018.02.09,3.6,0.4,-2.8,1.4,-0.7,1.1
224,2018.02.10,2.1,0.6,-2.2,1.1,-0.55,1.8
225,2018.02.11,2.0,0.2,-4.7,1.8,-1.4500000000000002,3.3
226,2018.02.12,2.0,0.2,-3.5,3.3,-0.10000000000000009,2.6
227,2018.02.13,5.0,1.1,-2.0,2.6,0.30000000000000004,1.7
228,2018.02.14,4.5,2.8,-1.0,1.7,0.35,2.1
229,2018.02.15,2.0,0.1,-4.6,2.1,-1.2499999999999998,2.4
230,2018.02.16,2.1,1.0,-7.0,2.4,-2.3,2.0
231,2018.02.17,3.6,2.3,-2.6,2.0,-0.30000000000000004,3.3
232,2018.02.18,3.2,5.2,-4.3,3.3,-0.5,1.0
233,2018.02.19,3.8,1.6,-9.3,1.0,-4.15,0.9
234,2018.02.20,4.3,8.6,-1.6,0.9,-0.35000000000000003,1.7
235,2018.02.21,4.5,3.9,-0.9,1.7,0.39999999999999997,0.4
236,2018.02.22,6.2,2.3,-3.0,0.4,-1.3,2.0
237,2018.02.23,4.4,0.2,-3.5,2.0,-0.75,-0.1
238,2018.02.24,6.2,1.4,-9.3,-0.1,-4.7,-6.6
239,2018.02.25,5.7,0.0,-11.9,-6.6,-9.25,-6.1
240,2018.02.26,6.9,0.8,-11.3,-6.1,-8.7,-7.2
241,2018.02.27,6.6,1.9,-9.7,-7.2,-8.45,-6.5
242,2018.02.28,3.9,0.2,-13.1,-6.5,-9.8,-7.4
243,2018.03.01,4.3,0.7,-12.9,-7.4,-10.15,-6.3
244,2018.03.02,4.7,2.5,-9.9,-6.3,-8.1,-4.4
245,2018.03.03,3.5,0.1,-13.5,-4.4,-8.95,-3.6
246,2018.03.04,4.0,0.1,-16.6,-3.6,-10.100000000000001,-2.4
247,2018.03.05,4.0,0.4,-17.4,-2.4,-9.899999999999999,1.8
248,2018.03.06,4.7,6.3,-2.0,1.8,-0.09999999999999998,6.0
249,2018.03.07,2.9,0.2,-2.6,6.0,1.7,6.4
250,2018.03.08,3.8,1.8,-2.8,6.4,1.8000000000000003,9.3
251,2018.03.09,3.5,0.0,-2.0,9.3,3.6500000000000004,9.7
252,2018.03.10,5.2,0.5,1.3,9.7,5.5,12.3
253,2018.03.11,5.6,3.6,4.9,12.3,8.600000000000001,13.4
254,2018.03.12,7.2,7.3,9.4,13.4,11.4,12.6
255,2018.03.13,5.9,2.9,6.1,12.6,9.35,10.9
256,2018.03.14,7.0,0.2,5.3,10.9,8.1,10.2
257,2018.03.15,4.4,2.5,4.4,10.2,7.3,9.9
258,2018.03.16,6.0,18.6,6.2,9.9,8.05,5.8
259,2018.03.17,6.5,1.5,0.6,5.8,3.1999999999999997,-0.4
260,2018.03.18,10.4,13.4,-4.7,-0.4,-2.5500000000000003,0.6
261,2018.03.19,3.6,1.1,-6.5,0.6,-2.95,0.0
262,2018.03.20,5.5,1.6,-4.1,0.0,-2.05,2.8
263,2018.03.21,5.4,0.7,-3.5,2.8,-0.3500000000000001,2.8
264,2018.03.22,2.2,0.0,-7.8,2.8,-2.5,6.1
265,2018.03.23,2.1,0.0,-6.1,6.1,0.0,6.3
266,2018.03.24,3.8,0.0,-3.5,6.3,1.4,7.8
267,2018.03.25,5.7,0.0,-3.6,7.8,2.0999999999999996,8.6
268,2018.03.26,2.6,0.0,-2.1,8.6,3.25,9.3
269,2018.03.27,4.9,0.0,1.9,9.3,5.6000000000000005,10.6
270,2018.03.28,4.1,1.3,-0.7,10.6,4.95,11.1
271,2018.03.29,4.8,1.8,3.2,11.1,7.15,11.9
272,2018.03.30,4.1,5.4,4.2,11.9,8.05,14.2
273,2018.03.31,7.1,5.1,7.4,14.2,10.8,10.5
274,2018.04.01,9.7,0.2,6.3,10.5,8.4,11.2
275,2018.04.02,9.5,0.1,5.2,11.2,8.2,15.3
276,2018.04.03,7.3,0.0,6.4,15.3,10.850000000000001,17.2
277,2018.04.04,7.0,0.0,9.1,17.2,13.149999999999999,17.7
278,2018.04.05,7.4,0.2,10.7,17.7,14.2,14.7
279,2018.04.06,7.8,0.0,9.0,14.7,11.85,16.1
280,2018.04.07,4.0,0.1,7.2,16.1,11.65,18.8
281,2018.04.08,8.0,0.0,8.2,18.8,13.5,21.0
282,2018.04.09,6.3,0.6,11.6,21.0,16.3,17.4
283,2018.04.10,6.8,0.0,10.7,17.4,14.049999999999999,17.1
284,2018.04.11,5.8,0.0,8.9,17.1,13.0,22.1
285,2018.04.12,4.8,0.0,11.0,22.1,16.55,18.5
286,2018.04.13,4.8,0.6,13.4,18.5,15.95,21.2
287,2018.04.14,3.0,0.0,10.5,21.2,15.85,22.9
288,2018.04.15,5.2,0.0,13.3,22.9,18.1,19.0
289,2018.04.16,5.2,2.3,15.1,19.0,17.05,19.9
290,2018.04.17,4.1,4.8,12.9,19.9,16.4,20.1
291,2018.04.18,4.3,3.5,14.5,20.1,17.3,20.9
292,2018.04.19,5.0,0.0,10.6,20.9,15.75,19.8
293,2018.04.20,3.4,0.0,10.6,19.8,15.2,19.9
294,2018.04.21,2.8,0.0,8.9,19.9,14.399999999999999,22.8
295,2018.04.22,2.5,0.0,10.0,22.8,16.4,25.3
296,2018.04.23,4.0,0.7,13.2,25.3,19.25,22.6
297,2018.04.24,5.3,2.1,14.5,22.6,18.55,24.7
298,2018.04.25,5.1,0.1,12.8,24.7,18.75,22.5
299,2018.04.26,7.0,1.2,13.9,22.5,18.2,18.4
300,2018.04.27,5.9,0.0,10.9,18.4,14.649999999999999,24.7
301,2018.04.28,4.6,2.3,10.8,24.7,17.75,23.3
302,2018.04.29,5.8,9.9,16.2,23.3,19.75,23.8
303,2018.04.30,5.1,7.7,16.0,23.8,19.9,23.5
304,2018.05.01,3.8,0.6,14.0,23.5,18.75,24.6
305,2018.05.02,3.9,8.4,15.0,24.6,19.8,24.9
306,2018.05.03,4.6,0.0,15.0,24.9,19.95,26.6
307,2018.05.04,4.4,1.2,15.0,26.6,20.8,27.6
308,2018.05.05,6.2,0.0,18.6,27.6,23.1,23.5
309,2018.05.06,6.3,0.0,17.3,23.5,20.4,22.6
310,2018.05.07,6.0,0.0,15.2,22.6,18.9,20.7
311,2018.05.08,4.7,0.4,13.0,20.7,16.85,23.6
312,2018.05.09,2.7,5.2,13.4,23.6,18.5,24.5
313,2018.05.10,4.3,3.3,16.4,24.5,20.45,24.9
314,2018.05.11,2.0,1.7,14.2,24.9,19.549999999999997,23.2
315,2018.05.12,3.6,0.0,16.4,23.2,19.799999999999997,22.5
316,2018.05.13,5.3,0.1,13.4,22.5,17.95,20.0
317,2018.05.14,5.7,0.0,13.7,20.0,16.85,18.2
318,2018.05.15,5.2,8.9,11.4,18.2,14.8,17.7
319,2018.05.16,6.5,0.8,9.4,17.7,13.55,18.2
320,2018.05.17,7.6,1.5,12.8,18.2,15.5,22.4
321,2018.05.18,7.1,1.8,14.1,22.4,18.25,22.7
322,2018.05.19,3.9,1.4,12.7,22.7,17.7,21.9
323,2018.05.20,4.9,0.0,11.3,21.9,16.6,22.4
