,Date,Wind_m/s,Precipitation_mm,Min_temp,Max_temp,Mean_temp,Target: Min_temp
1622,2021.12.09,5.4,5.8,0.3,3.0,1.65,1.2
1623,2021.12.10,3.1,0.0,1.2,3.1,2.15,-0.2
1624,2021.12.11,4.7,0.0,-0.2,1.8,0.8,-0.5
1625,2021.12.12,5.5,0.0,-0.5,2.5,1.0,-0.8
1626,2021.12.13,2.9,0.0,-0.8,2.6,0.9,0.5
1627,2021.12.14,1.7,0.0,0.5,3.6,2.05,0.5
1628,2021.12.15,1.7,0.0,0.5,4.0,2.25,1.7
1629,2021.12.16,2.0,0.0,1.7,4.5,3.1,1.4
1630,2021.12.17,4.6,0.0,1.4,5.1,3.25,0.7
1631,2021.12.18,3.4,0.0,0.7,3.9,2.3,1.1
1632,2021.12.19,7.2,0.0,1.1,6.9,4.0,1.0
1633,2021.12.20,8.1,0.0,1.0,5.8,3.4,-0.2
1634,2021.12.21,3.8,0.0,-0.2,1.9,0.85,-0.9
1635,2021.12.22,1.3,0.0,-0.9,0.9,0.0,-2.0
1636,2021.12.23,2.9,0.0,-2.0,-0.3,-1.15,-0.1
1637,2021.12.24,3.8,1.3,-0.1,6.5,3.2,2.8
1638,2021.12.25,3.3,0.0,2.8,6.2,4.5,0.7
1639,2021.12.26,2.7,0.7,0.7,2.9,1.7999999999999998,0.4
1640,2021.12.27,2.4,3.1,0.4,2.6,1.5,0.3
1641,2021.12.28,2.3,0.4,0.3,2.1,1.2,1.6
1642,2021.12.29,2.4,2.9,1.6,4.5,3.05,2.6
1643,2021.12.30,1.9,0.1,2.6,5.3,3.95,6.4
1644,2021.12.31,3.5,0.2,6.4,11.7,9.05,7.6
1645,2022.01.01,5.7,0.0,7.6,12.3,9.95,6.6
1646,2022.01.02,2.9,0.0,6.6,9.4,8.0,7.0
1647,2022.01.03,7.3,0.6,7.0,11.8,9.4,6.4
1648,2022.01.04,7.4,2.6,6.4,11.0,8.7,4.4
1649,2022.01.05,6.9,3.5,4.4,11.3,7.8500000000000005,2.0
1650,2022.01.06,6.0,0.0,2.0,5.3,3.65,0.4
1651,2022.01.07,2.2,0.0,0.4,2.9,1.65,-0.7
1652,2022.01.08,1.2,0.0,-0.7,1.6,0.45000000000000007,-1.2
1653,2022.01.09,2.8,0.0,-1.2,0.6,-0.3,-0.3
1654,2022.01.10,4.2,0.0,-0.3,3.4,1.55,0.1
1655,2022.01.11,4.6,0.0,0.1,2.6,1.35,-1.3
1656,2022.01.12,2.0,0.0,-1.3,1.0,-0.15000000000000002,-1.7
1657,2022.01.13,2.4,0.0,-1.7,1.6,-0.04999999999999993,-0.1
1658,2022.01.14,5.3,0.0,-0.1,5.3,2.6,1.1
1659,2022.01.15,3.7,0.0,1.1,5.0,3.05,-0.4
1660,2022.01.16,1.9,0.0,-0.4,1.9,0.75,2.2
1661,2022.01.17,9.6,1.3,2.2,5.8,4.0,0.1
1662,2022.01.18,6.6,0.0,0.1,3.8,1.95,-0.1
1663,2022.01.19,1.7,0.0,-0.1,3.1,1.5,-0.2
1664,2022.01.20,8.4,0.2,-0.2,4.5,2.15,-1.8
1665,2022.01.21,6.8,0.0,-1.8,0.8,-0.5,-0.9
1666,2022.01.22,6.7,0.1,-0.9,3.0,1.05,-2.4
1667,2022.01.23,3.5,0.0,-2.4,0.1,-1.15,-2.2
1668,2022.01.24,1.8,0.0,-2.2,0.2,-1.0,-3.0
1669,2022.01.25,2.5,0.0,-3.0,1.1,-0.95,-0.6
1670,2022.01.26,3.0,0.0,-0.6,3.1,1.25,0.4
1671,2022.01.27,4.5,0.0,0.4,4.4,2.4000000000000004,2.6
1672,2022.01.28,8.7,0.7,2.6,6.0,4.3,0.7
1673,2022.01.29,7.1,3.0,0.7,3.9,2.3,3.6
1674,2022.01.30,12.5,1.5,3.6,7.5,5.55,1.2
1675,2022.01.31,7.7,0.2,1.2,4.2,2.7,1.2
1676,2022.02.01,6.2,0.0,1.2,4.7,2.95,1.1
1677,2022.02.02,7.8,3.3,1.1,5.9,3.5,1.1
1678,2022.02.03,8.0,0.0,1.1,5.4,3.25,2.0
1679,2022.02.04,2.1,0.0,2.0,7.0,4.5,3.8
1680,2022.02.05,6.7,0.0,3.8,7.4,5.6,2.0
1681,2022.02.06,5.1,0.1,2.0,7.2,4.6,3.6
1682,2022.02.07,8.4,2.5,3.6,6.6,5.1,2.1
1683,2022.02.08,8.0,0.0,2.1,6.5,4.3,6.2
1684,2022.02.09,6.0,0.0,6.2,11.0,8.6,5.0
1685,2022.02.10,1.8,0.0,5.0,11.2,8.1,5.1
1686,2022.02.11,6.0,0.1,5.1,11.0,8.05,1.8
1687,2022.02.12,4.6,0.0,1.8,7.4,4.6000000000000005,0.5
1688,2022.02.13,4.3,0.0,0.5,6.9,3.7,0.7
1689,2022.02.14,4.1,0.7,0.7,9.4,5.05,7.3
1690,2022.02.15,4.9,1.1,7.3,10.5,8.9,5.8
1691,2022.02.16,4.0,4.8,5.8,10.2,8.0,6.0
1692,2022.02.17,8.1,0.6,6.0,13.8,9.9,5.8
1693,2022.02.18,7.1,0.0,5.8,11.7,8.75,6.3
1694,2022.02.19,5.7,0.3,6.3,9.4,7.85,3.8
1695,2022.02.20,5.8,0.0,3.8,8.9,6.35,4.4
1696,2022.02.21,6.2,3.4,4.4,6.6,5.5,4.4
1697,2022.02.22,8.2,0.0,4.4,8.6,6.5,3.4
1698,2022.02.23,7.6,1.7,3.4,9.1,6.25,3.3
1699,2022.02.24,3.8,0.0,3.3,10.4,6.85,4.3
1700,2022.02.25,6.9,0.0,4.3,9.8,7.050000000000001,2.6
1701,2022.02.26,6.1,0.0,2.6,8.3,5.45,3.6
1702,2022.02.27,6.3,0.0,3.6,8.6,6.1,2.2
1703,2022.02.28,5.6,2.2,2.2,4.5,3.35,1.2
1704,2022.03.01,4.3,0.0,1.2,7.6,4.3999999999999995,1.2
1705,2022.03.02,2.4,0.0,1.2,7.2,4.2,1.4
1706,2022.03.03,1.7,0.0,1.4,6.8,4.1,1.4
1707,2022.03.04,3.2,0.2,1.4,6.4,3.9000000000000004,1.5
1708,2022.03.05,3.2,0.0,1.5,6.8,4.15,1.0
1709,2022.03.06,2.7,0.0,1.0,7.5,4.25,2.8
1710,2022.03.07,3.9,0.3,2.8,6.8,4.8,1.1
1711,2022.03.08,4.0,0.0,1.1,7.3,4.2,1.9
1712,2022.03.09,2.5,0.0,1.9,9.2,5.55,1.0
1713,2022.03.10,5.3,1.4,1.0,6.3,3.65,-1.5
1714,2022.03.11,4.5,0.0,-1.5,4.6,1.5499999999999998,-0.6
1715,2022.03.12,3.2,0.0,-0.6,5.8,2.6,0.4
1716,2022.03.13,2.0,0.0,0.4,8.4,4.4,1.8
1717,2022.03.14,2.5,0.0,1.8,10.8,6.300000000000001,4.3
1718,2022.03.15,3.3,0.0,4.3,12.1,8.2,4.5
1719,2022.03.16,4.4,4.4,4.5,8.0,6.25,3.8
1720,2022.03.17,3.6,0.0,3.8,11.7,7.75,3.7
1721,2022.03.18,4.1,0.0,3.7,9.7,6.699999999999999,4.1
1722,2022.03.19,4.7,0.0,4.1,9.6,6.85,2.3
1723,2022.03.20,3.6,0.0,2.3,9.3,5.800000000000001,3.6
1724,2022.03.21,3.2,0.0,3.6,11.6,7.6,5.5
1725,2022.03.22,2.3,0.0,5.5,16.0,10.75,7.8
1726,2022.03.23,1.8,0.0,7.8,16.9,12.35,9.3
1727,2022.03.24,3.7,0.0,9.3,18.7,14.0,8.5
1728,2022.03.25,2.5,0.0,8.5,17.0,12.75,9.0
1729,2022.03.26,4.5,0.0,9.0,17.5,13.25,9.9
1730,2022.03.27,3.6,0.0,9.9,15.4,12.65,8.5
1731,2022.03.28,3.9,0.0,8.5,19.9,14.2,11.1
1732,2022.03.29,4.2,0.1,11.1,19.5,15.3,10.0
1733,2022.03.30,6.8,0.0,10.0,17.0,13.5,10.3
1734,2022.03.31,4.3,14.5,10.3,11.7,11.0,6.7
1735,2022.04.01,4.3,8.0,6.7,11.0,8.85,3.2
1736,2022.04.02,2.9,5.6,3.2,4.9,4.050000000000001,2.4
1737,2022.04.03,4.5,7.0,2.4,6.7,4.55,1.2
1738,2022.04.04,4.3,0.0,1.2,9.0,5.1,3.3
1739,2022.04.05,5.2,0.0,3.3,10.9,7.1,7.6
1740,2022.04.06,4.2,0.0,7.6,17.3,12.45,10.1
1741,2022.04.07,4.6,0.0,10.1,16.4,13.25,9.9
1742,2022.04.08,4.5,1.3,9.9,13.3,11.600000000000001,7.5
1743,2022.04.09,8.7,16.5,7.5,13.0,10.25,5.6
1744,2022.04.10,6.7,0.0,5.6,12.2,8.899999999999999,4.2
1745,2022.04.11,4.9,0.0,4.2,12.1,8.15,7.0
1746,2022.04.12,2.4,0.0,7.0,16.3,11.65,7.8
1747,2022.04.13,3.1,0.0,7.8,16.4,12.1,8.7
1748,2022.04.14,2.8,0.0,8.7,18.6,13.65,10.2
1749,2022.04.15,3.6,0.0,10.2,17.3,13.75,8.1
1750,2022.04.16,6.0,0.5,8.1,12.4,10.25,5.5
1751,2022.04.17,5.8,0.0,5.5,12.0,8.75,6.0
1752,2022.04.18,4.9,0.3,6.0,11.0,8.5,5.8
1753,2022.04.19,2.8,1.3,5.8,10.6,8.2,6.0
1754,2022.04.20,3.1,1.6,6.0,12.7,9.35,6.7
1755,2022.04.21,4.0,0.0,6.7,16.3,11.5,9.2
1756,2022.04.22,5.7,2.9,9.2,12.3,10.75,8.8
1757,2022.04.23,2.3,2.9,8.8,10.8,9.8,9.3
1758,2022.04.24,8.7,0.1,9.3,20.0,14.65,9.8
1759,2022.04.25,5.3,0.0,9.8,16.4,13.1,9.6
1760,2022.04.26,2.4,0.0,9.6,18.8,14.2,10.5
1761,2022.04.27,3.3,5.8,10.5,12.9,11.7,9.9
1762,2022.04.28,3.3,1.4,9.9,17.6,13.75,11.9
1763,2022.04.29,2.2,0.0,11.9,18.5,15.2,11.6
1764,2022.04.30,2.2,0.0,11.6,19.8,15.7,11.4
1765,2022.05.01,3.3,0.6,11.4,20.0,15.7,13.3
1766,2022.05.02,1.7,0.9,13.3,20.5,16.9,13.2
1767,2022.05.03,2.6,0.3,13.2,21.6,17.4,13.6
1768,2022.05.04,3.3,0.1,13.6,22.6,18.1,12.4
1769,2022.05.05,3.6,0.3,12.4,23.1,17.75,14.0
1770,2022.05.06,3.0,0.1,14.0,23.0,18.5,15.7
1771,2022.05.07,3.9,0.3,15.7,22.5,19.1,14.4
1772,2022.05.08,2.1,2.6,14.4,22.7,18.55,13.7
1773,2022.05.09,2.2,0.3,13.7,22.8,18.25,14.4
1774,2022.05.10,2.5,0.0,14.4,22.6,18.5,15.0
1775,2022.05.11,3.9,0.0,15.0,25.2,20.1,15.8
1776,2022.05.12,4.5,0.7,15.8,27.1,21.450000000000003,17.2
1777,2022.05.13,3.9,0.4,17.2,25.4,21.299999999999997,16.0
1778,2022.05.14,5.4,0.0,16.0,23.4,19.7,14.4
1779,2022.05.15,3.5,0.0,14.4,25.2,19.8,17.5
1780,2022.05.16,2.2,0.0,17.5,24.3,20.9,15.7
1781,2022.05.17,5.9,3.7,15.7,20.8,18.25,14.0
1782,2022.05.18,3.7,0.0,14.0,20.1,17.05,11.4
1783,2022.05.19,3.5,0.0,11.4,22.0,16.7,12.7
1784,2022.05.20,3.1,0.0,12.7,25.5,19.1,17.2
1785,2022.05.21,7.6,0.3,17.2,22.9,20.049999999999997,14.5
1786,2022.05.22,6.0,0.0,14.5,22.5,18.5,13.9
1787,2022.05.23,3.2,0.0,13.9,23.7,18.8,14.1
1788,2022.05.24,5.1,1.6,14.1,19.7,16.9,13.4
1789,2022.05.25,5.4,0.0,13.4,24.7,19.05,13.3
1790,2022.05.26,4.7,0.0,13.3,25.2,19.25,17.2
1791,2022.05.27,4.9,0.0,17.2,25.8,21.5,13.6
1792,2022.05.28,6.3,1.4,13.6,19.1,16.35,9.9
1793,2022.05.29,3.6,10.1,9.9,13.8,11.850000000000001,9.8
1794,2022.05.30,4.3,1.1,9.8,20.4,15.1,11.3
1795,2022.05.31,3.1,0.0,11.3,24.1,17.700000000000003,15.7
1796,2022.06.01,5.3,0.7,15.7,25.0,20.35,16.8
1797,2022.06.02,4.9,0.0,16.8,27.3,22.05,16.8
1798,2022.06.03,3.4,0.0,16.8,28.6,22.700000000000003,18.6
1799,2022.06.04,5.9,5.0,18.6,25.8,22.200000000000003,18.9
1800,2022.06.05,4.2,0.2,18.9,27.2,23.049999999999997,17.4
1801,2022.06.06,3.0,0.0,17.4,27.3,22.35,17.7
1802,2022.06.07,2.1,0.0,17.7,29.6,23.65,17.2
1803,2022.06.08,2.9,7.3,17.2,24.7,20.95,17.0
1804,2022.06.09,2.7,10.0,17.0,23.4,20.2,16.2
1805,2022.06.10,6.8,9.3,16.2,24.3,20.25,16.0
1806,2022.06.11,4.2,1.0,16.0,27.1,21.55,17.6
1807,2022.06.12,2.9,0.0,17.6,27.3,22.450000000000003,18.3
1808,2022.06.13,6.2,0.0,18.3,28.3,23.3,14.6
1809,2022.06.14,4.7,0.0,14.6,23.0,18.8,14.4
1810,2022.06.15,1.9,0.0,14.4,26.5,20.45,17.5
1811,2022.06.16,6.5,3.4,17.5,28.1,22.8,15.5
1812,2022.06.17,6.1,0.0,15.5,25.3,20.4,16.1
1813,2022.06.18,2.2,0.0,16.1,27.5,21.8,19.0
1814,2022.06.19,4.3,0.0,19.0,30.6,24.8,19.5
1815,2022.06.20,4.3,0.0,19.5,32.0,25.75,18.5
1816,2022.06.21,7.2,0.0,18.5,24.9,21.7,17.0
1817,2022.06.22,3.5,0.0,17.0,28.2,22.6,19.2
1818,2022.06.23,4.1,1.3,19.2,27.1,23.15,18.7
1819,2022.06.24,3.9,0.8,18.7,30.5,24.6,20.7
1820,2022.06.25,4.9,0.9,20.7,30.1,25.4,19.4
1821,2022.06.26,2.6,0.0,19.4,32.8,26.099999999999998,23.0
1822,2022.06.27,2.5,0.0,23.0,35.4,29.2,23.5
1823,2022.06.28,3.0,0.5,23.5,34.5,29.0,23.7
1824,2022.06.29,4.6,0.0,23.7,36.4,30.049999999999997,24.9
1825,2022.06.30,4.8,0.0,24.9,36.9,30.9,21.2
1826,2022.07.01,6.4,0.0,21.2,37.5,29.35,18.0
1827,2022.07.02,6.0,0.1,18.0,31.4,24.7,21.3
1828,2022.07.03,3.3,0.0,21.3,33.6,27.450000000000003,21.8
1829,2022.07.04,3.2,0.0,21.8,36.6,29.200000000000003,22.1
1830,2022.07.05,6.7,0.4,22.1,32.2,27.150000000000002,19.3
1831,2022.07.06,4.2,0.2,19.3,28.8,24.05,18.8
1832,2022.07.07,6.6,0.3,18.8,27.7,23.25,15.9
1833,2022.07.08,5.2,0.6,15.9,23.7,19.8,15.5
1834,2022.07.09,5.6,0.0,15.5,27.2,21.35,16.4
1835,2022.07.10,8.5,0.0,16.4,24.1,20.25,13.0
1836,2022.07.11,6.1,0.0,13.0,25.1,19.05,14.3
1837,2022.07.12,5.4,0.0,14.3,27.1,20.700000000000003,16.0
1838,2022.07.13,5.4,0.0,16.0,31.3,23.65,21.1
1839,2022.07.14,4.6,0.0,21.1,34.8,27.95,22.0
1840,2022.07.15,6.7,0.0,22.0,29.9,25.95,19.4
1841,2022.07.16,6.5,0.0,19.4,30.6,25.0,16.5
1842,2022.07.17,5.0,0.0,16.5,28.7,22.6,17.6
1843,2022.07.18,2.5,0.0,17.6,29.8,23.700000000000003,20.4
1844,2022.07.19,2.2,0.0,20.4,33.3,26.849999999999998,22.4
1845,2022.07.20,2.2,0.0,22.4,36.1,29.25,24.8
1846,2022.07.21,4.8,0.0,24.8,37.7,31.25,25.3
1847,2022.07.22,3.3,0.0,25.3,38.6,31.950000000000003,26.2
1848,2022.07.23,6.5,0.0,26.2,39.7,32.95,23.3
1849,2022.07.24,5.8,0.7,23.3,34.5,28.9,22.3
1850,2022.07.25,2.6,0.0,22.3,34.8,28.549999999999997,23.7
1851,2022.07.26,6.2,0.4,23.7,31.9,27.799999999999997,20.7
1852,2022.07.27,4.0,0.0,20.7,33.1,26.9,22.2
1853,2022.07.28,5.0,0.0,22.2,33.7,27.950000000000003,23.9
1854,2022.07.29,5.0,0.9,23.9,35.0,29.45,21.7
1855,2022.07.30,6.6,0.5,21.7,32.5,27.1,18.0
1856,2022.07.31,7.0,0.0,18.0,25.3,21.65,16.7
1857,2022.08.01,2.9,0.0,16.7,30.7,23.7,20.0
1858,2022.08.02,3.4,0.0,20.0,31.9,25.95,22.6
1859,2022.08.03,2.6,0.0,22.6,32.7,27.650000000000002,22.5
1860,2022.08.04,2.4,0.0,22.5,33.6,28.05,24.2
1861,2022.08.05,2.4,0.0,24.2,37.0,30.6,23.4
1862,2022.08.06,8.4,0.4,23.4,36.3,29.849999999999998,20.4
1863,2022.08.07,3.7,1.8,20.4,31.2,25.799999999999997,21.8
1864,2022.08.08,5.3,0.7,21.8,31.2,26.5,18.9
1865,2022.08.09,5.2,1.0,18.9,30.9,24.9,20.6
1866,2022.08.10,6.3,0.0,20.6,29.8,25.200000000000003,19.4
1867,2022.08.11,5.2,0.0,19.4,29.2,24.299999999999997,19.1
1868,2022.08.12,3.6,0.0,19.1,29.2,24.15,21.3
1869,2022.08.13,4.1,0.0,21.3,32.1,26.700000000000003,21.9
1870,2022.08.14,2.1,0.0,21.9,32.1,27.0,24.4
1871,2022.08.15,2.6,0.0,24.4,34.1,29.25,23.8
1872,2022.08.16,4.9,0.0,23.8,33.8,28.799999999999997,23.9
1873,2022.08.17,2.4,0.0,23.9,35.5,29.7,25.1
1874,2022.08.18,4.2,0.0,25.1,37.2,31.150000000000002,24.7
1875,2022.08.19,4.3,8.1,24.7,38.8,31.75,21.7
1876,2022.08.20,4.5,1.6,21.7,32.5,27.1,18.4
1877,2022.08.21,3.9,12.7,18.4,20.8,19.6,17.9
1878,2022.08.22,3.2,8.7,17.9,23.3,20.6,18.4
1879,2022.08.23,3.7,0.0,18.4,24.7,21.549999999999997,19.2
1880,2022.08.24,2.6,0.4,19.2,29.5,24.35,20.7
1881,2022.08.25,2.1,1.8,20.7,31.6,26.15,23.2
1882,2022.08.26,2.7,0.0,23.2,33.2,28.200000000000003,23.3
1883,2022.08.27,1.9,0.0,23.3,33.7,28.5,22.3
1884,2022.08.28,3.8,0.0,22.3,28.4,25.35,20.0
1885,2022.08.29,3.2,0.0,20.0,28.8,24.4,22.7
1886,2022.08.30,3.9,0.1,22.7,28.9,25.799999999999997,21.4
1887,2022.08.31,3.6,0.0,21.4,28.6,25.0,17.4
1888,2022.09.01,4.1,2.0,17.4,20.0,18.7,15.9
1889,2022.09.02,4.3,0.0,15.9,21.4,18.65,14.9
1890,2022.09.03,2.2,0.0,14.9,24.8,19.85,17.7
1891,2022.09.04,2.3,0.0,17.7,23.5,20.6,18.7
1892,2022.09.05,1.9,0.0,18.7,25.3,22.0,20.6
1893,2022.09.06,3.6,1.0,20.6,25.9,23.25,20.1
1894,2022.09.07,2.8,0.0,20.1,29.4,24.75,18.8
1895,2022.09.08,6.1,3.5,18.8,30.6,24.700000000000003,17.7
1896,2022.09.09,4.5,1.6,17.7,26.7,22.2,16.0
1897,2022.09.10,5.7,8.1,16.0,23.3,19.65,16.6
1898,2022.09.11,6.3,0.0,16.6,22.9,19.75,14.9
1899,2022.09.12,5.5,0.0,14.9,23.8,19.35,14.9
1900,2022.09.13,2.0,0.0,14.9,24.3,19.6,19.2
1901,2022.09.14,4.5,0.0,19.2,27.6,23.4,19.8
1902,2022.09.15,3.7,0.8,19.8,25.0,22.4,13.7
1903,2022.09.16,4.5,14.4,13.7,19.3,16.5,12.2
1904,2022.09.17,5.0,5.1,12.2,15.5,13.85,10.4
1905,2022.09.18,7.7,3.3,10.4,15.1,12.75,11.2
1906,2022.09.19,7.5,2.5,11.2,14.1,12.649999999999999,9.5
1907,2022.09.20,6.4,0.0,9.5,14.2,11.85,9.3
1908,2022.09.21,3.5,0.9,9.3,17.7,13.5,10.4
1909,2022.09.22,2.2,0.0,10.4,18.6,14.5,11.8
1910,2022.09.23,3.2,0.0,11.8,18.0,14.9,12.3
1911,2022.09.24,4.2,0.0,12.3,19.7,16.0,13.6
1912,2022.09.25,5.0,0.2,13.6,16.7,15.149999999999999,13.3
1913,2022.09.26,2.1,6.8,13.3,17.4,15.35,11.6
1914,2022.09.27,4.2,2.6,11.6,15.7,13.649999999999999,11.4
1915,2022.09.28,4.8,0.6,11.4,16.0,13.7,13.9
1916,2022.09.29,2.9,6.7,13.9,16.5,15.2,14.6
1917,2022.09.30,3.5,12.9,14.6,21.1,17.85,14.1
1918,2022.10.01,6.5,3.3,14.1,18.8,16.45,12.9
1919,2022.10.02,8.0,0.0,12.9,18.1,15.5,12.2
1920,2022.10.03,7.3,0.0,12.2,15.4,13.8,12.0
1921,2022.10.04,4.5,0.0,12.0,17.7,14.85,11.6
1922,2022.10.05,3.3,0.0,11.6,18.5,15.05,13.0
1923,2022.10.06,1.8,0.0,13.0,19.7,16.35,14.0
1924,2022.10.07,3.3,0.0,14.0,20.8,17.4,13.7
1925,2022.10.08,2.2,0.0,13.7,20.1,16.9,14.1
1926,2022.10.09,3.2,0.0,14.1,19.5,16.8,11.8
1927,2022.10.10,3.4,0.0,11.8,19.0,15.4,13.6
1928,2022.10.11,2.4,0.0,13.6,20.0,16.8,13.9
1929,2022.10.12,1.8,0.0,13.9,18.9,16.4,13.1
1930,2022.10.13,1.6,0.0,13.1,19.1,16.1,13.2
1931,2022.10.14,1.7,0.0,13.2,18.7,15.95,12.7
1932,2022.10.15,4.3,0.0,12.7,19.5,16.1,14.3
1933,2022.10.16,3.1,0.0,14.3,20.3,17.3,13.8
1934,2022.10.17,2.1,0.0,13.8,20.8,17.3,14.0
1935,2022.10.18,2.6,0.0,14.0,20.1,17.05,13.8
1936,2022.10.19,3.8,0.0,13.8,20.9,17.35,10.2
1937,2022.10.20,2.3,0.0,10.2,14.9,12.55,8.6
1938,2022.10.21,4.9,0.0,8.6,16.0,12.3,11.7
1939,2022.10.22,4.6,0.1,11.7,18.4,15.049999999999999,11.3
1940,2022.10.23,3.8,0.0,11.3,19.4,15.35,13.7
1941,2022.10.24,1.7,0.0,13.7,18.8,16.25,14.1
1942,2022.10.25,4.4,0.0,14.1,19.8,16.95,13.9
1943,2022.10.26,1.7,0.0,13.9,19.9,16.9,13.8
1944,2022.10.27,1.7,0.0,13.8,19.9,16.85,13.5
1945,2022.10.28,1.6,0.0,13.5,19.3,16.4,14.1
1946,2022.10.29,2.2,0.0,14.1,21.0,17.55,14.6
1947,2022.10.30,1.2,0.0,14.6,21.1,17.85,14.4
